ID_Cliente,Cancelamento,Genero,Idoso,Parceiro,Dependentes,Meses_de_Contrato,Servico_Telefone,Linhas_Multiplas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivos,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Forma_Pagamento,Valor_Mensal,Valor_Total,Faixa_Tempo
6202-DYYFX,0,Female,0,0,0,22.0,1,1,Fiber optic,0,0,0,0,0,0,One year,1,Credit card (automatic),76.0,1783.6,13-24
6202-JVYEU,0,Male,0,0,0,9.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,1,Electronic check,19.9,164.6,0-12
6203-HBZPA,0,Male,0,0,0,52.0,0,no phone service,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),63.9,3334.95,49-60
6204-IEUXJ,1,Female,0,0,0,3.0,1,0,Fiber optic,0,0,1,1,0,0,Month-to-month,0,Credit card (automatic),80.1,217.55,0-12
6207-WIOLX,1,Female,0,1,1,25.0,0,no phone service,DSL,1,1,1,0,1,1,Month-to-month,1,Credit card (automatic),58.6,1502.65,25-36
6210-KBBPI,1,Male,1,0,0,9.0,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),99.45,919.4,0-12
6211-WHMYA,0,Female,1,0,0,64.0,0,no phone service,DSL,0,1,0,1,1,0,Month-to-month,1,Electronic check,43.85,2751.0,61-72
6211-WWLTF,0,Male,0,1,0,63.0,1,0,Fiber optic,1,0,1,0,1,1,Two year,0,Credit card (automatic),99.7,6330.4,61-72
6212-ATMLK,0,Female,0,0,0,50.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.7,4729.75,49-60
6214-EDAKZ,1,Female,0,1,1,22.0,1,0,DSL,0,1,0,1,0,0,Month-to-month,0,Electronic check,55.15,1206.05,13-24
6215-NQCPY,0,Male,0,0,0,15.0,1,1,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,99.7,1566.75,13-24
6217-KDYWC,0,Male,0,0,1,57.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Mailed check,19.6,1170.55,49-60
6217-TOWGS,0,Female,0,1,0,17.0,1,1,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),75.4,1322.55,13-24
6218-KNUBD,0,Male,0,0,0,6.0,1,0,DSL,0,1,0,0,1,0,Month-to-month,0,Electronic check,59.45,357.6,0-12
6221-AVQYL,1,Male,0,0,0,2.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.25,131.05,0-12
6223-DHJGV,0,Female,0,0,0,42.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,1,Mailed check,20.65,958.1,37-48
6225-VNQSJ,0,Male,0,0,0,1.0,0,no phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.45,35.45,0-12
6227-FBDXH,0,Male,0,1,0,69.0,1,1,Fiber optic,0,0,1,0,1,1,One year,0,Bank transfer (automatic),99.5,6841.45,61-72
6227-HWPWX,1,Female,0,0,1,15.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69.0,994.8,13-24
6229-LSCKB,0,Male,1,0,0,6.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.7,497.6,0-12
6229-UOLQL,0,Male,0,1,1,56.0,0,no phone service,DSL,1,1,0,1,1,0,One year,1,Mailed check,52.0,2884.9,49-60
6230-BSUXY,1,Female,1,0,0,1.0,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,0-12
6231-WFGFH,0,Male,0,1,1,4.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Mailed check,20.5,77.6,0-12
6233-HXJMX,0,Female,0,0,0,45.0,1,1,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),89.3,4192.15,37-48
6234-PFPXL,0,Male,0,1,0,22.0,1,1,Fiber optic,1,0,0,1,1,0,Month-to-month,0,Credit card (automatic),95.9,2234.95,13-24
6234-RAAPL,0,Female,0,1,1,72.0,1,1,Fiber optic,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),99.9,7251.7,61-72
6235-VDHOM,1,Female,1,0,0,5.0,0,no phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,28.45,131.05,0-12
6240-EURKS,1,Female,0,0,1,18.0,0,no phone service,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,35.0,553.0,13-24
6242-FEGFD,0,Male,0,1,0,66.0,1,1,Fiber optic,1,1,1,1,0,0,Two year,0,Mailed check,96.6,6424.25,61-72
6242-MBHPK,0,Female,1,1,0,23.0,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,95.1,2326.05,13-24
6242-SGYTS,0,Male,0,1,1,62.0,1,1,Fiber optic,1,1,0,0,1,0,One year,1,Credit card (automatic),94.95,5791.85,61-72
6243-OZGFH,0,Female,0,0,0,23.0,0,no phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.95,996.85,13-24
6244-BESBM,0,Male,0,1,1,69.0,1,0,Fiber optic,0,0,0,1,1,1,Two year,1,Credit card (automatic),95.2,6671.7,61-72
6248-BSHKG,0,Male,0,1,1,61.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,20.4,1226.45,61-72
6248-TKCQV,0,Female,0,1,1,70.0,1,1,DSL,1,0,0,1,1,1,Two year,1,Bank transfer (automatic),80.6,5460.2,61-72
6250-CGGUN,0,Male,0,0,0,54.0,1,0,Fiber optic,1,0,1,1,0,0,One year,0,Electronic check,84.4,4484.05,49-60
6252-DFGTK,0,Female,0,1,0,37.0,1,1,DSL,1,0,1,1,0,0,One year,0,Credit card (automatic),68.1,2479.25,37-48
6253-GNHWH,0,Female,0,1,1,71.0,1,1,DSL,1,1,1,1,0,0,Two year,0,Mailed check,71.1,5224.95,61-72
6253-WRFHY,0,Male,0,1,1,13.0,1,0,DSL,0,0,0,0,1,1,One year,1,Electronic check,64.75,877.35,13-24
6257-DTAYD,0,Male,0,1,0,71.0,1,1,Fiber optic,0,1,0,1,1,1,Two year,1,Credit card (automatic),104.15,7365.3,61-72
6257-RJOHI,0,Male,0,0,0,4.0,1,0,DSL,0,0,0,1,0,0,Month-to-month,1,Mailed check,50.8,202.3,0-12
6258-NGCNG,0,Male,0,0,0,7.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,23.5,173.0,0-12
6258-PVZWJ,0,Male,0,1,0,68.0,1,1,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.8,6302.85,61-72
6259-WJQLC,0,Male,1,0,0,32.0,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),81.1,2619.25,25-36
6260-ONULR,0,Male,0,0,0,1.0,1,0,DSL,0,0,0,0,1,1,Month-to-month,1,Mailed check,62.8,62.8,0-12
6260-XLACS,0,Male,0,0,0,4.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,19.7,117.8,0-12
6261-LHRTG,0,Female,0,0,0,26.0,1,0,DSL,0,1,1,0,0,0,Month-to-month,1,Credit card (automatic),54.75,1406.9,25-36
6261-RCVNS,1,Female,0,0,0,42.0,1,0,DSL,1,1,1,1,0,1,One year,0,Credit card (automatic),73.9,3160.55,37-48
6265-FRMTQ,0,Male,0,0,0,31.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),20.4,609.1,25-36
6265-SXWBU,0,Male,0,1,1,69.0,1,1,Fiber optic,0,1,1,0,1,0,One year,0,Credit card (automatic),95.75,6511.25,61-72
6266-QHOJZ,0,Female,0,0,0,65.0,1,1,Fiber optic,1,1,0,1,0,0,One year,1,Electronic check,89.85,5844.65,61-72
6267-DCFFZ,0,Female,1,1,0,30.0,1,1,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,90.05,2627.2,25-36
6270-OMFIW,1,Male,0,1,0,60.0,1,0,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,94.4,5610.25,49-60
6271-PRTUU,0,Female,0,1,1,28.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Bank transfer (automatic),19.55,543.8,25-36
6272-HWGNQ,0,Female,0,0,0,1.0,1,1,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85.0,85.0,0-12
6275-YDUVO,1,Female,0,0,0,2.0,1,0,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Mailed check,86.2,178.7,0-12
6278-FEPBZ,0,Female,0,0,0,9.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.25,186.15,0-12
6281-FKEWS,0,Female,0,0,0,44.0,0,no phone service,DSL,0,0,1,0,1,1,One year,1,Electronic check,49.05,2265.0,37-48
6283-GITPX,0,Male,0,0,1,71.0,1,0,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),76.9,5522.7,61-72
6284-AHOOQ,1,Male,1,0,0,22.0,1,1,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Bank transfer (automatic),90.5,1910.6,13-24
6284-KMNUF,0,Female,0,1,0,56.0,1,1,Fiber optic,1,0,0,0,1,1,One year,1,Electronic check,98.0,5270.6,49-60
6285-FTQBF,0,Male,0,1,1,72.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),25.55,1867.7,61-72
6286-SUUWT,0,Male,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,19.95,19.95,0-12
6286-ZHAOK,0,Female,0,1,1,20.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Bank transfer (automatic),25.55,507.4,13-24
6288-CHQJB,0,Female,0,1,1,54.0,1,0,DSL,1,0,1,1,0,1,Two year,0,Bank transfer (automatic),69.95,3871.85,49-60
6288-LBEAR,0,Female,0,0,0,23.0,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Mailed check,79.1,1783.75,13-24
6289-CPNLD,1,Male,0,1,1,33.0,1,0,DSL,0,0,1,1,1,1,One year,1,Mailed check,73.9,2405.05,25-36
6292-TOSSS,0,Male,0,0,0,50.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),24.9,1195.25,49-60
6295-OSINB,0,Male,0,1,0,72.0,1,1,Fiber optic,1,1,1,0,1,1,Two year,1,Electronic check,109.65,7880.25,61-72
6296-DDOOR,0,Female,0,0,0,19.0,1,0,DSL,0,1,0,0,1,0,One year,0,Electronic check,58.2,1045.25,13-24
6297-NOOPG,0,Female,0,1,0,70.0,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Electronic check,110.5,7752.05,61-72
6298-QDFNH,1,Male,0,0,0,22.0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.35,1730.35,13-24
6300-BWMJX,0,Female,0,1,0,59.0,1,1,Fiber optic,0,0,1,1,1,0,Month-to-month,0,Electronic check,93.35,5386.5,49-60
6302-JGYRJ,1,Male,0,0,1,31.0,1,1,DSL,0,1,0,1,1,1,One year,1,Mailed check,79.45,2587.7,25-36
6303-APKJD,0,Male,1,1,0,57.0,1,1,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Electronic check,89.85,4925.35,49-60
6303-KFWSL,0,Female,0,0,0,29.0,1,1,DSL,0,1,0,0,0,0,One year,1,Electronic check,55.25,1620.2,25-36
6304-IJFSQ,1,Male,0,0,0,3.0,1,0,DSL,0,1,0,0,0,0,Month-to-month,1,Mailed check,49.9,130.1,0-12
6305-YLBMM,1,Male,0,0,0,69.0,1,0,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),104.05,7262.0,61-72
6308-CQRBU,0,Female,0,1,0,71.0,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Electronic check,109.25,7707.7,61-72
6311-UEUME,1,Female,0,0,0,29.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,78.9,2384.15,25-36
6313-GIDIT,1,Male,1,0,0,53.0,0,no phone service,DSL,0,1,1,0,1,1,Month-to-month,1,Electronic check,54.45,2854.55,49-60
6317-YPKDH,1,Female,0,0,0,1.0,0,no phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),29.95,29.95,0-12
6319-IEJWJ,1,Male,0,1,1,20.0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.2,1776.55,13-24
6319-QSUSR,0,Female,0,0,1,11.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Credit card (automatic),19.7,216.2,0-12
6319-ZXCPZ,0,Male,0,1,0,60.0,1,1,Fiber optic,0,1,1,0,1,0,Month-to-month,1,Electronic check,95.75,5742.9,49-60
6322-HRPFA,0,Male,0,1,1,49.0,1,0,DSL,1,1,0,1,0,0,Month-to-month,0,Credit card (automatic),59.6,2970.3,49-60
6322-PJJDJ,0,Male,0,1,0,49.0,1,0,Fiber optic,0,1,0,0,1,1,Two year,1,Electronic check,94.8,4690.65,49-60
6323-AYBRX,1,Male,0,0,0,59.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,19.35,1099.6,49-60
6326-MTTXK,1,Male,0,0,0,8.0,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,100.85,819.55,0-12
6328-ZPBGN,1,Female,1,0,0,11.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.15,997.65,0-12
6330-JKLPC,1,Male,0,1,0,11.0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),80.5,896.9,0-12
6331-EWIEB,1,Male,0,0,0,20.0,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.25,1734.5,13-24
6331-LWDTQ,1,Male,0,0,0,10.0,1,1,DSL,0,0,0,0,1,1,Month-to-month,1,Credit card (automatic),72.15,794.25,0-12
6332-FBZRI,0,Male,0,1,1,67.0,1,1,DSL,1,1,1,1,0,0,One year,1,Credit card (automatic),69.35,4653.25,61-72
6333-YDVLT,0,Male,0,0,0,65.0,1,1,Fiber optic,1,0,1,1,1,1,One year,1,Credit card (automatic),110.0,7138.65,61-72
6338-AVWCY,1,Male,0,0,0,3.0,0,no phone service,DSL,0,0,1,0,1,0,Month-to-month,1,Mailed check,40.15,130.75,0-12
6339-DKLMK,0,Female,0,0,0,13.0,0,no phone service,DSL,0,1,0,0,0,0,Month-to-month,1,Electronic check,31.65,389.95,13-24
6339-RZCBJ,0,Male,0,0,0,48.0,1,0,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),78.9,3771.5,37-48
6339-TBELP,0,Male,0,0,0,71.0,1,1,Fiber optic,0,0,1,1,0,0,Two year,1,Credit card (automatic),86.4,6172.0,61-72
6339-YPSAH,0,Male,0,0,0,9.0,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Electronic check,73.8,704.3,0-12
6340-DACFT,0,Female,0,1,1,50.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),20.55,1070.25,49-60
6341-AEVKX,0,Female,0,1,0,62.0,1,0,Fiber optic,1,0,1,1,1,1,One year,1,Electronic check,104.3,6613.65,61-72
6341-JVQGF,0,Female,0,1,1,31.0,1,0,DSL,1,0,1,1,1,1,One year,1,Mailed check,81.15,2545.75,25-36
6344-SFJVH,0,Female,0,0,0,20.0,0,no phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Credit card (automatic),24.9,505.95,13-24
6345-FZOQH,0,Male,0,1,0,69.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,19.9,1363.45,61-72
6345-HOVES,0,Male,0,0,0,34.0,0,no phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),25.05,852.7,25-36
6345-ULYRW,1,Male,1,1,0,44.0,1,1,Fiber optic,0,1,0,0,0,1,One year,0,Mailed check,88.4,3912.9,37-48
6347-DCUIK,1,Male,0,0,0,10.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.15,811.8,0-12
6348-SNFUS,0,Male,0,1,1,72.0,0,no phone service,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),55.45,4179.2,61-72
6349-JDHQP,0,Female,0,0,0,53.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),19.85,1049.6,49-60
6350-XFYGW,0,Male,1,0,0,4.0,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,422.4,0-12
6351-SCJKT,0,Male,0,0,0,3.0,0,no phone service,DSL,1,0,1,1,0,0,Month-to-month,0,Mailed check,41.35,107.25,0-12
6352-GIGGQ,0,Male,0,0,0,67.0,1,1,DSL,1,1,1,1,1,1,One year,1,Bank transfer (automatic),88.8,5903.15,61-72
6352-TWCAU,1,Female,0,0,0,35.0,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,86.45,3029.1,25-36
6353-BRMMA,0,Female,0,1,1,54.0,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),104.1,5645.8,49-60
6356-ELRKD,1,Female,0,0,0,1.0,1,0,Fiber optic,1,0,0,0,1,1,Month-to-month,1,Electronic check,95.6,95.6,0-12
6357-JJPQT,0,Female,0,0,0,3.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.5,232.35,0-12
6358-LYNGM,1,Male,0,0,0,1.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,74.9,0-12
6360-SVNWV,0,Female,1,0,0,31.0,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Credit card (automatic),73.55,2094.65,25-36
6362-QHAFM,0,Male,0,1,0,42.0,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Electronic check,108.3,4586.15,37-48
6365-HITVU,0,Female,0,1,1,71.0,1,0,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),87.25,6328.7,61-72
6365-MTGZX,1,Male,0,0,0,24.0,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.0,2122.45,13-24
6366-XIVKZ,0,Female,0,1,1,13.0,1,0,DSL,1,0,1,0,0,1,Month-to-month,1,Mailed check,63.15,816.8,13-24
6366-ZGQGL,1,Male,0,0,0,1.0,0,no phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.8,24.8,0-12
6368-NWMCE,0,Female,0,0,0,38.0,1,1,DSL,0,1,0,1,0,1,Month-to-month,0,Credit card (automatic),68.15,2656.3,37-48
6368-TZZDT,0,Male,0,1,1,4.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),19.5,96.85,0-12
6369-MCAKO,0,Female,0,1,1,68.0,1,1,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),89.05,6185.8,61-72
6370-ZVHDV,0,Female,0,1,0,61.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),25.3,1554.9,61-72
6371-NZYEG,0,Male,0,1,1,16.0,1,0,DSL,1,0,1,0,1,0,Two year,0,Mailed check,64.25,1024.0,13-24
6372-RFVNS,1,Female,0,1,0,1.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,78.8,78.8,0-12
6374-AFWOX,0,Male,0,1,0,46.0,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.65,3047.15,37-48
6374-NTQLP,0,Male,1,1,1,72.0,1,0,Fiber optic,1,0,1,1,1,1,Two year,1,Credit card (automatic),104.1,7447.7,61-72
6376-GAHQE,1,Male,0,0,0,4.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,77.85,299.2,0-12
6377-KSLXC,0,Male,0,0,0,5.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,19.95,107.05,0-12
6377-WHAOX,0,Female,0,1,0,60.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,106.15,6411.25,49-60
6379-RXJRQ,1,Male,0,1,0,10.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.1,659.65,0-12
6380-ARCEH,0,Male,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.2,20.2,0-12
6381-LOPCO,0,Male,0,0,0,1.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.8,69.8,0-12
6383-ZTSIW,0,Female,1,1,0,39.0,1,0,Fiber optic,1,1,0,0,1,1,One year,0,Mailed check,99.1,3877.95,37-48
6384-VMJHP,0,Female,0,0,0,72.0,1,0,DSL,1,1,1,1,0,1,Two year,1,Credit card (automatic),73.0,5265.2,61-72
6385-MVEPL,0,Male,0,1,1,64.0,1,0,DSL,1,0,1,1,1,0,Two year,0,Mailed check,69.25,4447.75,61-72
6386-SZZKH,1,Female,0,1,1,49.0,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),107.95,5293.2,49-60
6388-TABGU,0,Male,0,0,1,62.0,1,0,DSL,1,1,0,0,0,0,One year,0,Bank transfer (automatic),56.15,3487.95,61-72
6390-DSAZX,1,Female,0,0,1,1.0,1,0,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,73.6,73.6,0-12
6393-WRYZE,1,Female,0,1,0,34.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,97.65,3207.55,25-36
6394-HHHZM,0,Male,0,0,0,3.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.7,57.5,0-12
6394-MFYNG,1,Female,0,0,0,48.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),107.4,5121.3,37-48
6397-JNZZG,1,Female,1,1,0,43.0,0,no phone service,DSL,0,1,1,0,1,1,Month-to-month,0,Credit card (automatic),55.55,2342.2,37-48
6400-BWQKW,1,Female,0,0,0,6.0,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,79.05,434.5,0-12
6402-EJMWF,0,Male,0,0,0,4.0,1,0,DSL,0,0,0,0,0,1,Month-to-month,1,Mailed check,55.3,238.5,0-12
6402-SSEJG,0,Female,0,0,0,25.0,0,no phone service,DSL,1,1,1,0,1,1,One year,0,Electronic check,61.05,1540.2,25-36
6402-ZFPPI,1,Female,1,0,0,25.0,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Mailed check,102.8,2660.2,25-36
6407-GSJNL,0,Female,0,0,0,51.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),24.95,1288.0,49-60
6407-UTSLV,0,Female,1,0,0,2.0,1,0,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Bank transfer (automatic),83.8,163.7,0-12
6408-OTUBZ,0,Female,0,0,0,66.0,1,1,Fiber optic,1,1,1,1,1,0,One year,1,Bank transfer (automatic),104.55,6779.05,61-72
6408-WHTEF,0,Male,0,1,1,72.0,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,89.4,6376.55,61-72
6410-LEFEN,1,Female,0,0,0,9.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.15,416.45,0-12
6413-XKKPU,1,Male,0,1,1,17.0,1,0,Fiber optic,1,0,1,0,1,0,Month-to-month,1,Electronic check,89.4,1539.45,13-24
6416-JNVRK,0,Female,0,0,0,46.0,1,0,DSL,0,0,0,0,0,1,One year,0,Credit card (automatic),55.65,2688.85,37-48
6416-TVAIH,1,Male,0,1,1,1.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,68.5,68.5,0-12
6416-YJTTB,0,Male,0,0,0,11.0,1,0,Fiber optic,1,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),79.5,795.65,0-12
6418-HNFED,0,Male,0,1,0,51.0,1,0,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),83.25,4089.45,49-60
6418-PIQSP,0,Female,0,1,0,62.0,1,0,DSL,1,0,1,1,1,1,Two year,0,Mailed check,81.0,4985.9,61-72
6419-ZTTLE,0,Male,1,1,0,23.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,1,Electronic check,20.75,485.2,13-24
6421-SZVEM,0,Female,0,1,1,28.0,1,0,Fiber optic,1,0,0,0,0,1,One year,1,Bank transfer (automatic),82.85,2320.8,25-36
6424-ELEYH,1,Female,0,1,0,3.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),74.75,229.5,0-12
6425-JWTDV,0,Male,0,1,0,48.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,19.25,855.1,37-48
6425-YQLLO,1,Female,1,1,0,66.0,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),105.95,6975.25,61-72
6427-FEFIG,0,Female,0,1,1,24.0,1,1,DSL,1,0,1,0,1,1,Two year,0,Credit card (automatic),78.6,1846.65,13-24
6429-SHBCB,0,Male,0,0,0,19.0,1,1,DSL,0,0,0,0,1,1,Month-to-month,0,Mailed check,69.6,1394.55,13-24
6432-TWQLB,1,Male,0,1,0,5.0,1,1,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,85.4,401.1,0-12
6434-TTGJP,0,Male,0,1,1,10.0,0,no phone service,DSL,1,1,1,1,0,1,Two year,0,Credit card (automatic),53.7,521.0,0-12
6435-SRWBJ,0,Female,0,0,0,5.0,1,1,Fiber optic,0,0,1,1,0,0,Month-to-month,1,Electronic check,82.75,417.75,0-12
